643	0,294
644	0,681
645	0,326
646	1,218
647	-1,586
648	-0,565
649	0,694
650	0,508
651	1,685
652	-0,242
653	0,669
654	0,461
655	0,22
656	-1,66
657	0,951
658	0,208
659	0,218
660	1,785
661	-2,136
662	0,144
663	-0,527
664	1,822
665	-0,761
666	0,796
667	0,035
668	2,223
669	0,068
670	-0,406
671	0,311
672	-1,567
673	-1,038
674	0,39
675	-0,513
676	0,339
677	0,399
678	1,062
679	-0,578
680	-2,33
681	2,109
682	1,526
683	-2,18
684	-1,013
685	-2,79
686	-0,493
687	0,783
688	0,211
689	-0,429
690	-0,675
691	1,462
692	-0,396
693	-0,192
694	-0,396
695	-0,708
696	0,319
697	-0,425
698	-0,926
699	2,301
700	-1,618
701	-0,115
702	-1,577
703	-0,976
704	-3,535
705	-1,693
706	0,22
707	1,436
708	-0,491
709	0,223
710	0,9
711	0,714
712	1,449
713	0,643
714	-0,419
715	0,756
716	0,035
717	-0,44
718	-0,627
719	-0,621
720	2,464
721	1,142
722	0,69
723	-0,193
724	-0,789
725	2,056
726	0,016
727	-0,264
728	-0,175
729	0,046
730	-1,358
731	-0,038
732	-0,156
733	0,988
734	0,161
735	0,086
736	0,455
737	-0,619
738	0,659
739	-0,543
740	0,812
741	0,191
742	0,023
743	1,794
744	0,985
745	0,459
746	-0,734
747	0,533
748	-2,435
749	-0,235
750	-0,708
751	2,028
752	0,397
753	0,032
754	0,218
755	-0,605
756	0,037
757	0,782
758	-0,929
759	-0,88
760	0,231
761	1,058
762	0,465
763	-0,427
764	1,674
765	-0,107
766	-0,762
767	0,436
768	-0,151
769	0,29
770	-1,05
771	-0,708
772	0,387
773	-0,953
774	0,912
775	-0,358
776	0,218
777	0,495
778	0,391
779	-1,028
780	0,381
781	0,203
782	-0,181
783	0,896
784	-0,51
785	-0,24
786	1,465
787	-0,607
788	-0,676
789	2,192
790	0,302
791	1,695
792	0,364
793	0,693
794	0,145
795	-1,418
796	0,217
797	1,209
798	-2,51
799	-0,956
800	-0,479
801	-1,791
802	1,16
803	-0,372
804	0,366
805	0,194
806	-1,254
807	0,05
808	0,128
809	-2,026
810	1,053
811	0,888
812	0,877
813	0,429
814	1,003
815	0,059
816	-1,122
817	0,669
818	1,286
819	-0,259
820	-1,243
821	0,307
822	0,671
823	-2,008
824	-0,531
825	-0,894
826	-0,588
827	0,204
828	-0,328
829	-0,485
830	0,128
831	1,624
832	-0,119
833	-1,357
834	0,556
835	-0,896
836	1,632
837	0,536
838	0,736
839	1,469
840	-0,453
841	-0,724
842	-1,742
843	0,492
844	-1,219
845	-0,195
846	1,013
847	-0,209
848	0,583
849	0,892
850	-0,689
851	0,541
852	1,295
853	-0,94
854	-0,274
855	0,568
856	0,879
857	0,652
858	1,613
859	-0,164
860	-0,299
861	-2,411
862	0,925
863	-2,233
864	0,979
865	-0,53
866	1,524
867	-2,134
868	-0,754
869	-1,093
870	-0,761
871	0,199
872	0,981
873	0,381
874	1,167
875	0,044
876	-0,915
877	0,231
878	-0,279
879	0,83
880	1,587
881	0,316
882	-0,684
883	0,615
884	0,07
885	-1,517
886	-1,582
887	-1,273
888	-1,257
889	0,264
890	0,84
891	-2,347
892	-0,326
893	-2,312
894	0,356
895	-0,246
896	-0,08
897	-0,052
898	1,307
899	-0,525
900	1,102
901	0,244
902	-0,281
903	0,842
904	-0,814
905	0,502
906	1,071
907	-1,057
908	0,635
909	0,582
910	0,461
911	-0,127
912	-0,332
913	-0,18
914	-0,834
915	-0,433
916	-1,179
917	2,628
918	-0,274
919	-1,266
920	0,108
921	0,932
922	-0,029
923	-0,6
924	0,831
925	-0,526
926	0,655
927	0,28
928	-0,308
929	1,948
930	0,855
931	-0,423
932	-1,468
933	-0,026
934	-1,131
935	0,557
936	2,217
937	-0,236
938	-1,433
939	1,386
940	0,078
941	0,038
942	-0,076
943	-0,949
944	-0,502
945	0,958
946	-1,464
947	-0,225
948	-1,241
949	-0,519
950	-0,356
951	-0,394
952	-0,001
953	-0,307
954	-0,137
955	-0,264
956	0,591
957	0,013
958	0,177
959	1,001
960	-0,42
961	1,001
962	-0,274
963	-2,935
964	0,602
965	0,886
966	-0,028
967	0,255
968	0,311
969	-0,169
970	2,343
971	0,883
972	-1,509
973	-0,61
974	0,286
975	-0,515
976	0,767
977	0,542
978	0,167
979	-0,173
980	0,85
981	0,883
982	-1,36
983	0,465
984	-0,994
985	0,412
986	1,078
987	0,674
988	0,744
989	0,376
990	-1,168
991	1,861
992	1,236
993	0,126
994	0,414
995	0,593
996	-0,134
997	1,615
998	-0,304
999	0,687
1000	-1,024
1001	0,319
1002	-0,995
1003	0,251
1004	-1,829
1005	0,244
1006	-0,366
1007	-0,936
1008	0,88
1009	-0,723
1010	0,472
1011	1,154
1012	0,637
1013	0,412
1014	0,157
1015	-1,419
1016	-0,049
1017	0,182
1018	0,036
1019	0,063
1020	-1,493
1021	0,355
1022	-0,295
1023	-0,094
1024	1,528
1025	-0,407
1026	-0,08
1027	0,256
1028	0,148
1029	0,093
1030	-0,482
1031	0,07
1032	-1,402
1033	1,162
1034	-0,973
1035	1,677
1036	1,103
1037	-0,68
1038	-1,576
1039	-0,663
1040	-0,552
1041	-0,841
1042	-1,101
1043	-0,503
1044	0,177
1045	0,885
1046	-0,033
1047	2,073
1048	-0,725
1049	0,464
1050	-0,467
1051	-1,134
1052	-0,053
1053	-0,558
1054	-0,232
1055	-0,186
1056	-0,439
1057	-0,529
1058	1,131
1059	0,982
1060	-0,201
1061	-0,539
1062	1,228
1063	1,609
1064	1,293
1065	-0,975
1066	-0,892
1067	-0,861
1068	-0,703
1069	-2,162
1070	-0,13
1071	0,12
1072	-1,426
1073	1,036
1074	0,32
1075	-0,399
1076	1,726
1077	0,084
1078	1,3
1079	-0,106
1080	1,034
1081	-0,554
1082	-1,055
1083	-0,888
1084	-1,132
1085	1,107
1086	-0,277
1087	0,153
1088	-0,293
1089	2,167
1090	1,707
1091	-0,276
1092	2,032
1093	-0,675
1094	0,222
1095	-0,34
1096	-1,534
1097	-0,38
1098	0,153
1099	0,982
1100	-1,655
1101	0,61
1102	1,084
1103	0,972
1104	0,207
1105	0,107
1106	-1,388
1107	1,786
1108	0,71
1109	0,563
1110	1,207
1111	1,387
1112	-0,874
1113	-0,496
1114	0,339
1115	0,009
1116	1,57
1117	-0,029
1118	0,753
1119	1,022
1120	-1,906
1121	-0,477
1122	-1,031
1123	-1,407
1124	0,984
1125	1,263
1126	-1,104
1127	-0,893
1128	0,457
1129	-0,19
1130	1,567
1131	0,798
1132	-1,5
1133	0,634
1134	-0,972
1135	0,201
1136	-0,17
1137	0,409
1138	-1,051
1139	-1,301
1140	-0,414
1141	1,225
1142	0,038
1143	0,805
1144	0,386
1145	-0,737
1146	0,103
1147	-0,04
1148	0,793
1149	2,173
1150	-1,175
1151	-0,544
1152	-1,295
1153	0,118
1154	-1,391
1155	0,039
1156	-0,694
1157	0,574
1158	0,288
1159	-1,988
1160	-0,301
1161	-0,619
1162	-0,123
1163	-1,457
1164	0,117
1165	1,329
1166	0,663
1167	-0,186
1168	-0,103
1169	0,866
1170	0,591
1171	1,417
1172	1,033
1173	1,198
1174	0,424
1175	0,13
1176	-0,218
1177	-1,547
1178	-1,052
1179	0,039
1180	-0,709
1181	-0,457
1182	1,339
1183	0,71
1184	-1,845
1185	1,734
1186	0,496
1187	-1,601
1188	0,983
1189	-0,388
1190	-0,313
1191	0,17
1192	-0,621
1193	1,487
1194	-0,469
1195	0,159
1196	1,605
1197	-0,583
1198	-0,302
1199	-0,567
1200	0,562
1201	0,101
1202	1,647
1203	1,469
1204	0,522
1205	1,462
1206	0,204
1207	0,381
1208	1,996
1209	1,493
1210	-0,469
1211	-0,062
1212	-0,512
1213	-0,146
1214	0,091
1215	0,961
1216	-0,997
1217	-1,912
1218	1,751
1219	-0,08
1220	0,491
1221	0,953
1222	0,648
1223	0,645
1224	0,738
1225	-0,476
1226	0,204
1227	-1,103
1228	0,766
1229	-0,632
1230	0,124
1231	0,797
1232	1,699
1233	-0,282
1234	1,22
1235	-1,752
1236	-0,91
1237	0,293
1238	-1,097
1239	-1,562
1240	-0,567
1241	0,499
1242	-1,867
1243	-0,07
1244	-0,646
1245	-2,108
1246	1,307
1247	-0,785
1248	0,907
1249	-0,415
1250	-0,693
1251	0,638
1252	0,353
1253	0,428
1254	-1,681
1255	-1,266
1256	-1,116
1257	2,425
1258	-0,898
1259	0,37
1260	-0,32
1261	1,918
1262	-0,424
1263	0,174
1264	1,609
1265	-0,066
1266	-1,554
1267	0,094
1268	0,451
1269	0,163
1270	-0,688
1271	-0,288
1272	-1,606
1273	-0,338
1274	-0,459
1275	-0,922
1276	-0,733
1277	-0,28
1278	0,367
1279	-1,032
1280	0,627
1281	0,854
1282	0,427
1283	-0,143
1284	-0,778
1285	1,784
1286	-0,072
1287	-0,417
1288	0,493
1289	-0,575
1290	1,049
1291	-0,167
1292	0,64
1293	0,177
1294	0,691
1295	0,686
1296	-1,675
1297	-1,398
1298	-0,025
1299	-1,87
1300	-0,295
1301	0,447
1302	0,311
1303	-1,768
1304	0,491
1305	-1,955
1306	-1,658
1307	1,171
1308	1,522
1309	1,269
1310	0,229
1311	0,136
1312	0,575
1313	0,029
1314	2,225
1315	0,911
1316	-2,215
1317	-0,068
1318	-0,23
1319	-0,092
1320	-0,333
1321	-1,548
1322	-0,36
1323	-0,227
1324	1,934
1325	-0,325
1326	-0,907
1327	0,785
1328	0,446
1329	0,305
1330	0,578
1331	0,264
1332	-0,723
1333	0,449
1334	0,58
1335	-1,236
1336	0,656
1337	0,439
1338	-0,9
1339	1,659
1340	-0,564
1341	0,417
1342	-0,072
1343	0,306
1344	-1,357
1345	-1,048
1346	0,4
1347	-1,152
1348	-1,946
1349	-0,702
1350	-0,822
1351	0,393
1352	-0,701
1353	-1,301
1354	-0,298
1355	1,328
1356	-0,363
1357	1,113
1358	0,886
1359	1,35
1360	-0,581
1361	2,711
1362	0,448
1363	0,2
1364	-0,679
1365	-0,07
1366	-1,02
1367	1,571
1368	0,205
1369	0,986
1370	0,469
1371	-0,786
1372	1,249
1373	0,83
1374	-0,445
1375	1,799
1376	-1,485
1377	-0,258
1378	0,849
1379	1,156
1380	0,336
1381	1,39
1382	-0,044
1383	0,815
1384	-0,721
1385	-0,935
1386	-0,608
1387	-0,895
1388	-0,679
1389	0,181
1390	2,75
1391	0,467
1392	-0,92
1393	0,142
1394	-0,29
1395	0,834
1396	0,425
1397	-0,731
1398	1,467
1399	1,09
1400	0,517
1401	-0,874
1402	-0,241
1403	-0,769
1404	0
1405	0,498
1406	0,402
1407	-0,258
1408	-0,937
1409	-0,143
1410	-0,353
1411	0,335
1412	-0,269
1413	-0,747
1414	0,505
1415	-0,126
1416	3,643
1417	0,609
1418	1,016
1419	-2,168
1420	-0,036
1421	0,12
1422	1,524
1423	1,605
1424	0,693
1425	-0,384
1426	-4,039
1427	0,741
1428	2,256
1429	-1,02
1430	-0,828
1431	-1,515
1432	0,458
1433	-0,504
1434	-0,424
1435	-2,09
1436	0,123
1437	0,36
1438	-1,169
1439	0,411
1440	-0,929
1441	-0,991
1442	-0,854
1443	-0,367
1444	0,196
1445	-0,233
1446	-0,201
1447	-0,624
1448	0,453
1449	0,085
1450	-1,072
1451	0,54
1452	-0,011
1453	1,336
1454	0,7
1455	-0,646
1456	1,106
1457	0,298
1458	0,963
1459	0,258
1460	-0,446
1461	-0,515
1462	0,122
1463	0,913
1464	-0,887
1465	0,395
1466	0,35
1467	-0,117
1468	1,094
1469	-1,109
1470	0,132
1471	-0,101
1472	-1,04
1473	-0,823
1474	-1,823
1475	0,534
1476	-0,624
1477	0,08
1478	-1,179
1479	-1,237
1480	0,173
1481	-1,025
1482	0,071
1483	1,568
1484	-0,784
1485	-1,699
1486	-0,657
1487	-0,164
1488	0,333
1489	1,045
1490	-2,027
1491	0,809
1492	-1,624
1493	-1,756
1494	0,503
1495	0,107
1496	-3,008
1497	2,497
1498	-0,172
1499	0,07
1500	-2,277
1501	0,177
1502	1,395
1503	-0,434
1504	0,824
1505	-1,314
1506	0,594
1507	-0,502
1508	-0,465
1509	1,149
1510	-0,754
1511	0,17
1512	0,776
1513	0,956
1514	0,068
1515	-0,613
1516	-1,37
1517	-0,563
1518	-0,932
1519	-1,005
1520	0,213
1521	-0,867
1522	-0,126
1523	1,467
1524	0,149
1525	-0,308
1526	-0,263
1527	0,33
1528	-0,875
1529	-0,792
1530	0,246
1531	0,697
1532	0,905
1533	0,978
1534	1,208
1535	0,863
1536	-0,591
1537	0,908
1538	0,948
1539	0,712
1540	0,741
1541	0,974
1542	0,082
1543	-1,564
1544	-1,153
1545	-0,104
1546	-0,284
1547	-1,541
1548	0,034
1549	1,154
1550	2,11
1551	-0,608
1552	-0,962
1553	-0,145
1554	0,233
1555	0,234
1556	0,098
1557	-2,21
1558	0,895
1559	0,109
1560	0,403
1561	-2,036
1562	1,499
1563	1,428
1564	1,407
1565	-1,639
1566	0,464
1567	1,108
1568	0,229
1569	-0,1
1570	-0,704
1571	-0,487
1572	0,186
1573	-0,839
1574	-0,414
1575	-0,3
1576	-0,921
1577	-0,008
1578	1,306
1579	0,195
1580	-0,99
1581	0,376
1582	-1,177
1583	0,366
1584	-0,055
1585	-0,963
1586	-1,261
1587	-0,832
1588	-0,704
1589	-0,372
1590	-0,202
1591	2,031
1592	1,204
1593	0,319
1594	-1,42
1595	1,108
1596	-0,005
1597	-0,99
1598	1,269
1599	1,617
1600	-1,227
1601	-0,51
1602	-2,425
1603	0,482
1604	0,056
1605	-0,596
1606	-0,045
1607	0,25
1608	-1,274
1609	-0,021
1610	0,164
1611	-1,113
1612	-0,636
1613	-1,512
1614	-0,589
1615	0,1
1616	2,07
1617	0,535
1618	2,086
1619	-1,306
1620	-0,198
1621	-0,945
1622	1,025
1623	-0,172
1624	0,555
1625	-0,013
1626	1,175
1627	-0,466
1628	2,312
1629	-0,151
1630	-0,175
1631	-1,33
1632	0,189
1633	-0,77
1634	-1,095
1635	-0,733
1636	1,714
1637	0,615
1638	0,326
1639	0,369
1640	-0,83
1641	-0,071
1642	0,087
1643	2,435
1644	0,663
1645	1,513
1646	-0,578
1647	1,004
1648	-0,965
1649	-1,41
1650	1,875
1651	0,256
1652	-0,307
1653	-0,942
1654	0,222
1655	0,521
1656	-1,09
1657	-0,093
1658	1,149
1659	-2,009
1660	-0,29
1661	2,224
1662	0,189
1663	-0,665
1664	-0,068
1665	-0,502
1666	-0,472
1667	0,808
1668	-0,228
1669	-1,709
1670	-0,975
1671	-0,918
1672	0,354
1673	-2,669
1674	-1,338
1675	0,885
1676	1,614
1677	1,455
1678	-0,175
1679	2,392
1680	0,476
1681	-2,467
1682	-3,039
1683	0,696
1684	-0,519
1685	-0,335
1686	0,572
1687	1,141
1688	0,532
1689	1,456
1690	0,894
1691	-2,723
1692	-0,109
1693	0,863
1694	-0,491
1695	0,522
1696	0,22
1697	0,672
1698	0,955
1699	0,506
1700	0,386
1701	-0,178
1702	-1,904
1703	-1,458
1704	0,352
1705	0,287
1706	0,986
1707	0,219
1708	-0,243
1709	0,706
1710	-0,17
1711	-0,715
1712	0,318
1713	-0,459
1714	1,095
1715	1,633
1716	-0,212
1717	-1,312
1718	-1,232
1719	-1,381
1720	-0,689
1721	0,162
1722	-0,376
1723	-0,133
1724	0,011
1725	-1,704
1726	0,877
1727	-0,571
1728	-0,164
1729	-1,593
1730	-0,266
1731	-0,317
1732	-2,609
1733	0,782
1734	0,739
1735	-0,306
1736	-0,934
1737	-1,398
1738	-0,233
1739	0,579
1740	0,659
1741	1,278
1742	-0,394
1743	0,469
1744	-1,727
1745	0,195
1746	-0,477
1747	0,234
1748	-0,155
1749	-0,497
1750	-1,673
1751	-0,108
1752	0,581
1753	0,274
1754	0,088
1755	-0,875
1756	-0,093
1757	-3,553
1758	-0,761
1759	-0,289
1760	-1,207
1761	-0,092
1762	-0,477
1763	-0,638
1764	-0,228
1765	-1,1
1766	0,658
1767	-0,141
1768	-1,457
1769	-0,067
1770	0,501
1771	-1,04
1772	1,739
1773	-0,317
1774	-0,313
1775	0,853
1776	-0,173
1777	-0,035
1778	1,1
1779	0,131
1780	0,975
1781	0,339
1782	-0,031
1783	0,328
1784	-0,606
1785	-0,031
1786	-1,663
1787	0,544
1788	-1,108
1789	0,397
1790	-2,525
1791	-0,373
1792	-1,916
1793	-0,504
1794	1,349
1795	-0,086
1796	0,006
1797	-0,323
1798	0,637
1799	0,807
1800	0,248
1801	0,894
1802	-2,052
1803	0,971
1804	0,226
1805	-1,47
1806	-0,667
1807	-0,267
1808	1,147
1809	0,945
1810	-3,148
1811	-0,778
1812	-0,485
1813	0,498
1814	-2,231
1815	0,217
1816	0,267
1817	-0,126
1818	-0,364
1819	2,393
1820	-0,523
1821	0,157
1822	-1,076
1823	-2,787
1824	0,731
1825	-0,225
1826	0,537
1827	-0,179
1828	0,361
1829	0,74
1830	-0,542
1831	-0,11
1832	1,146
1833	-1,737
1834	-0,227
1835	0,307
1836	-0,863
1837	0,767
1838	-0,179
1839	-1,271
1840	0,343
1841	-1,785
1842	-1,363
1843	-1,553
1844	-0,9
1845	1,059
1846	-0,306
1847	0,46
1848	-0,097
1849	-0,307
1850	-1,091
1851	-0,63
1852	1,313
1853	-0,101
1854	-1,245
1855	0,127
1856	0,747
1857	-1,206
1858	0,138
1859	1,054
1860	-0,652
1861	-0,248
1862	-0,865
1863	1,276
1864	0,669
1865	0,837
1866	-0,434
1867	0,526
1868	-0,451
1869	-0,54
1870	-0,299
1871	-0,498
1872	-0,508
1873	0,528
1874	-0,654
1875	0,707
1876	0,164
1877	0,588
1878	-1,723
1879	-0,213
1880	1,164
1881	2,71
1882	-0,631
1883	0,928
1884	-0,488
1885	0,436
1886	0,661
1887	-0,682
1888	-0,863
1889	0,727
1890	-1,35
1891	-1,329
1892	0,898
1893	0,313
1894	2,439
1895	0,191
1896	-0,934
1897	-1,255
1898	-1,49
1899	-0,795
1900	0,179
1901	0,926
1902	-1,091
1903	-0,591
1904	-0,301
1905	0,294
1906	0,745
1907	0,829
1908	0,006
1909	0,609
1910	-1,754
1911	-1,072
1912	-0,215
1913	1,549
1914	0,509
1915	-1,32
1916	1,748
1917	-0,234
1918	-0,283
1919	-0,896
1920	1,337
1921	0,384
1922	1,549
1923	0,188
1924	-0,501
1925	-0,325
1926	0,202
1927	0,733
1928	-0,117
1929	0,113
1930	-0,096
1931	-0,364
1932	-0,154
1933	0,926
1934	0,616
1935	0,117
1936	0,229
1937	-1,401
1938	-2,019
1939	0,008
1940	0,682
1941	0,565
1942	-1,369
1943	0,672
1944	0,013
1945	-0,347
1946	0,324
1947	-0,575
1948	0,657
1949	-1,281
1950	-2,724
1951	0,281
1952	0,497
1953	0,958
1954	-0,765
1955	-0,515
1956	0,512
1957	-1,453
1958	-0,135
1959	0,278
1960	0,705
1961	0,136
1962	1,445
1963	0,847
1964	0,445
1965	-0,46
1966	0,361
1967	-1,684
1968	-0,787
1969	0,234
1970	0,707
1971	1,039
1972	-0,995
1973	1,803
1974	0,748
1975	0,857
1976	1,049
1977	1,613
1978	-0,065
1979	-0,698
1980	-0,41
1981	2,022
1982	-0,475
1983	-1,386
1984	0,067
1985	-0,372
1986	0,547
1987	0,881
1988	0,412
1989	0,327
1990	-0,143
1991	-0,535
1992	0,668
1993	0,867
1994	0,626
1995	-1,296
1996	-0,396
1997	0,659
1998	-0,342
1999	0,39
2000	-1,621
